,Plain top-3 (no overlay),Top-3 + abs-mom overlay,Top-3 + overlay + band(4),Top-2 + overlay,Top-4 + overlay,Top-3 + overlay + band(5),SPY buy & hold,Equal-weight sectors
2023-02-03,3.465031353844042,3.1325146668434694,3.050741521546744,3.5190764323013726,2.996867209675056,3.6563211254915906,4.12042105014736,3.803169391336281
2023-02-06,3.4632701745422088,3.1309224965481524,3.049190914272432,3.526441850070937,2.995865445103147,3.6544627189060552,4.095239621506794,3.7869312361527125
2023-02-07,3.5067964524148363,3.1702718385614217,3.087513056159285,3.5817640987933332,3.024072422558942,3.7003918990628675,4.148799988901535,3.822711522092489
2023-02-08,3.473307708040943,3.1399967927645016,3.0580283293176187,3.5356069029329182,3.002609865861764,3.665054382308621,4.103433679690412,3.7837931681881725
2023-02-09,3.4374570706656695,3.1075865095879456,3.026464104684174,3.4962996445205867,2.9796248665177245,3.627224582398692,4.067860502641524,3.7463315916669253
2023-02-10,3.5156583427215313,3.178283310472313,3.0953153915372997,3.599602117953477,3.0301970535971687,3.7097430169695533,4.077354167219811,3.7686742714857737
2023-02-13,3.5293881509701093,3.190695557669992,3.1074036215789542,3.6057307974558146,3.0391893926658984,3.724230790043391,4.125216996395959,3.8045747723354135
2023-02-14,3.5178285178259605,3.1802452278837388,3.0972260938150047,3.598718178247817,3.031872043246164,3.7120329982915226,4.12331845483339,3.7982975561065664
2023-02-15,3.4994111548703333,3.163595260338978,3.0810107675600786,3.5793970154351062,3.020131409303016,3.6925988903791076,4.136709343986611,3.807521569942709
2023-02-16,3.467404857612003,3.134660400779383,3.052831241886052,3.548176010169297,2.9996274030751238,3.658825660395324,4.0797505457350365,3.762188981033473
2023-02-17,3.4492698706934877,3.1182657114666177,3.0368645299185992,3.5043816687643905,2.988070005158707,3.6396895173104653,4.069559080226311,3.7540383082909337
2023-02-21,3.406727454355437,3.079805816148769,2.9994086160477367,3.4622765146124173,2.9607715606338894,3.594798513535359,3.9879195605831583,3.6855751979831894
2023-02-22,3.3910309184651837,3.0656155754629797,2.9855888063852007,3.4441429451727004,2.9507872995407647,3.5782354380789423,3.9824242187950483,3.6806325671850315
2023-02-23,3.4046959142049626,3.0779692297898658,2.997619973101443,3.4603791841964497,2.959739316105635,3.592654820618635,4.0036089192545115,3.6934478577649004
2023-02-24,3.3887143855355046,3.0635213452418317,2.983549245275094,3.4586846685757857,2.949571534335484,3.5757910191332707,3.960840228223653,3.6646575750959363
2023-02-27,3.3808514083373598,3.0564129271979605,2.9766263898744514,3.4519088245941902,2.944638647718896,3.567493960116203,3.974330302061229,3.673541911553022
2023-02-28,3.3354434227784564,3.0143445837493665,2.93565622508648,3.3950744594207567,2.914771789082046,3.518391118078906,3.959640763278781,3.6589710337508046
2023-03-01,3.3434659365396397,3.0383193159095927,2.955307504374579,3.428853370093982,2.9322923829834506,3.5419432240493856,3.9444524307782327,3.645554051978167
2023-03-02,3.3872299613303762,3.059349873513479,2.96443539460634,3.4443769676361096,2.9476777563417675,3.5528830226687833,3.9751298390505383,3.677797523056556
2023-03-03,3.433982099834005,3.08462659394229,2.9784739692419375,3.468419609790426,2.966142440552144,3.5697082884769142,4.03888199087582,3.732927223647202
2023-03-06,3.437894979609333,3.08340037487918,2.9793004576823328,3.469541965616535,2.9653868242460413,3.57069883688072,4.041680210877495,3.727410185927615
2023-03-07,3.3844125341259303,3.0521048462887794,2.9618956873648616,3.439030171385598,2.9428274411854347,3.549839177369535,3.979725821321355,3.6666015911922485
2023-03-08,3.383917215975456,3.044118223759784,2.951976858996671,3.4215020655313118,2.937173340370727,3.537951437472006,3.9862209829983706,3.6726524435354335
2023-03-09,3.3422823937225887,3.014873573999089,2.9383138274278084,3.3974809164496387,2.916101440923176,3.521576260941756,3.912676336854482,3.604103464293583
2023-03-10,3.2897483653321635,2.983506171909505,2.926167701627936,3.376094046463473,2.8934888504287946,3.5070190996610338,3.856218245851896,3.547652637670174
2023-03-13,3.2781970223748154,2.9579449862400327,2.906878080891372,3.3423243253424144,2.875083089881749,3.4839004423432347,3.850722585141971,3.541050440959071
2023-03-14,3.3149867648362292,2.97808173771813,2.916587912891681,3.358859753592019,2.8898192605204986,3.4955376995860914,3.914374914439269,3.5935286397192705
2023-03-15,3.245082162557677,2.901172603349641,2.865604341063552,3.270115485881618,2.834171948304544,3.4344337648831296,3.8898932002600293,3.5596588678900125
2023-03-16,3.2777032249794624,2.9238740602184494,2.875771024422048,3.287453004431781,2.850763999933554,3.4466185595887153,3.9581421496717746,3.604801261464681
2023-03-17,3.23251676382687,2.8932531414598195,2.861716513468782,3.262788228323182,2.82867876107332,3.429774194065141,3.9118608537744404,3.554751524715187
2023-03-20,3.276044485895462,2.9246679253403953,2.8800736654011914,3.2943382104526027,2.8515881783179684,3.4517752852556844,3.9494757682806707,3.594370726239059
2023-03-21,3.3013860062991522,2.96877216560033,2.9122056711027615,3.3497749386619327,2.883704215038495,3.490285572155212,4.0013346877942935,3.632197739819329
2023-03-22,3.2353070476909,2.929320909370998,2.8923501346344827,3.3150292546452382,2.8552225535934785,3.4664886634580347,3.9331259225311936,3.563002971971904
2023-03-23,3.206207505724381,2.913476427092866,2.879815480218516,3.2929872510422493,2.8438594790316634,3.451465849686975,3.943758456909571,3.559150460757279
2023-03-24,3.248946619070162,2.9212887519860384,2.883702905617594,3.299433297982608,2.849652940988587,3.4561249384724495,3.9696380054023894,3.593995549062823
2023-03-27,3.281563770305394,2.9496996314832535,2.9036645075211642,3.3337586998062254,2.8703872378238255,3.480048966851515,3.9770602727945716,3.608138713319012
2023-03-28,3.306704575215333,2.969798123497061,2.918548958985121,3.3592735838018433,2.8850944528083744,3.4978880180935312,3.968133332280904,3.609688450253139
2023-03-29,3.3540914340044607,2.9978548230154636,2.932133975836474,3.382534097364152,2.90557323998233,3.5141696937953055,4.025809704615425,3.660920908141055
2023-03-30,3.366242860359119,3.0045032373129543,2.9367428581704984,3.390220999567803,2.91052719244411,3.5196934504701267,4.049381215935675,3.681760490826559
2023-03-31,3.3957762421761983,3.0237828329809022,2.9438240479809665,3.4022029980730295,2.924638203257371,3.5281802736620516,4.106455463884151,3.73379396290403
2023-04-03,3.45494458656928,3.0697725188031093,2.9885976149203084,3.4795191190918793,2.958129191859124,3.5818415024183072,4.122104000563229,3.7503896370510814
2023-04-04,3.4058219685621913,3.0510376332316858,2.9703581414767215,3.4475879147695183,2.9446728124703334,3.5599814491825232,4.099234117235194,3.7280596677954976
2023-04-05,3.41418519533567,3.066981301487635,2.9858802065909757,3.4741858913732853,2.95637194788085,3.5785846819335334,4.088501122485205,3.730529730880414
2023-04-06,3.396856987903061,3.0514089003998257,2.9707195911171764,3.447593128415506,2.9452092125011866,3.5604146474547678,4.104449764591862,3.7376240245377255
2023-04-10,3.4161062703689535,3.0600618117956953,2.9791436910142903,3.4618776446853423,2.9516233040259534,3.5705109516481994,4.108662083919664,3.7470335758775515
2023-04-11,3.4371090803586117,3.0702999159297577,2.989111065928538,3.4788347588095268,2.9591884974444884,3.5824568746991243,4.109765553398328,3.7585095371469666
2023-04-12,3.4364691699781167,3.0714100652588416,2.9901918592501224,3.4803876519072365,2.960131664308558,3.5837522081208806,4.093015141849659,3.74599609420657
2023-04-13,3.454351544450406,3.0783610163564905,2.9969590042892476,3.4917984560057684,2.9653116875324668,3.591862647891364,4.147380786826373,3.78185279305294
2023-04-14,3.4479230347449943,3.0806914192456065,2.9992277836445758,3.495407904818362,2.9671412804865493,3.5945817854608295,4.137249278618801,3.766688226283946
2023-04-17,3.4499575852489883,3.0685427681563247,2.987400382934088,3.4745793864661008,2.958468220946501,3.5804066169740922,4.152095089090423,3.7840258131682174
2023-04-18,3.4634587755255954,3.073073548607241,2.991811354615669,3.481894153285671,2.961897557771243,3.5856931772511267,4.15480337314037,3.7856209544917214
2023-04-19,3.4577062914343477,3.069813515145122,2.988637527183906,3.4760623831765582,2.9596744282600156,3.581889337363198,4.154101745148156,3.7856423365184306
2023-04-20,3.44803431427712,3.0609527740957345,2.9800110933343547,3.4607813356848003,2.9533871382439076,3.5715505354361903,4.131432144719716,3.7647874869200946
2023-04-21,3.4469615775105495,3.055255699027394,2.974464667709337,3.450839291552855,2.949394964819997,3.5649031308493084,4.134642092784097,3.767289967845424
2023-04-24,3.472108372414041,3.071456594620845,2.990237158222425,3.4778598377470633,2.961285663274851,3.5838064990492406,4.138955191405326,3.7772567185080543
2023-04-25,3.4276465302011423,3.0521312875730024,2.9714228759923844,3.444916810093713,2.947407587233827,3.5612575360863667,4.0732541083707625,3.7243293146146943
2023-04-26,3.382193265982504,3.0387709662114974,2.95841584556554,3.4220388921230938,2.9378574785884544,3.545668578518611,4.056001394964031,3.6871578582035305
2023-04-27,3.4206509861433476,3.0428131292333327,2.9623511204734294,3.428530496814349,2.940931728380503,3.550385015056649,4.1367482524479975,3.7572548084349218
2023-04-28,3.4541949886349244,3.0569897054344835,2.9761528212714463,3.4538404281314525,2.951356518344015,3.5669263869949437,4.1720560865471015,3.7895529685493323
2023-05-01,3.4481156298216833,3.0516094251176895,2.970914813300536,3.443691772309358,2.9475998438852966,3.5606486217158246,4.1678440861411135,3.782621380260822
2023-05-02,3.3757597276254465,2.9875738831552097,2.908572582139442,3.3513134475532067,2.9013767420843553,3.4859313062059156,4.120999893240935,3.731345619367619
2023-05-03,3.3412077116780248,2.9569950775577243,2.8788023809548315,3.3139167087790944,2.879380690058877,3.4502516477580776,4.0927134418130064,3.703060473691154
2023-05-04,3.3114506483242794,2.93065984268081,2.8531635364934185,3.2774149439603053,2.8604562530084348,3.4195234303803144,4.063725362392864,3.6818213820030565
2023-05-05,3.3854095428319724,2.996114045434049,2.9168869143778196,3.3459786615026843,2.90799580639989,3.495896053593667,4.1389551914053255,3.7422692887700904
2023-05-08,3.3806539768931447,2.99190533221249,2.912789493406464,3.3397619535937677,2.905093667941569,3.490985284604623,4.140058341962175,3.739619341023253
2023-05-09,3.374737781434842,2.9866694527468325,2.9076920678522167,3.34417005231853,2.901448919250627,3.484876007693426,4.121901804132746,3.7263936656741423
2023-05-10,3.3722542956320605,2.9844715482979884,2.9055522832416623,3.319492877295973,2.9000023303358686,3.482311470638971,4.141161492519024,3.7354943771998834
2023-05-11,3.3473061094925267,2.962392207540228,2.8840567930307515,3.289859931899187,2.884158543362154,3.4565490733969058,4.133940145870067,3.7220782917705364
2023-05-12,3.3482079802402844,2.9631903702382227,2.8848338496761325,3.293502460415244,2.8848803820214584,3.4574803776742904,4.1285238966919895,3.7223555593530224
2023-05-15,3.368687461346226,2.981314871929497,2.9024790798012887,3.3099064942215826,2.8981471914987953,3.478628228849194,4.142766626012122,3.7296370427055323
2023-05-16,3.328241180240388,2.9455195953540656,2.8676303483257537,3.247411661057765,2.872373199679831,3.436861939509158,4.115082298970239,3.684753047439813
2023-05-17,3.3830983509039374,2.9940686224181126,2.9148955790884825,3.3064466021916084,2.9076724365747753,3.4935094334113557,4.165035341719556,3.7246717865559824
2023-05-18,3.423220282783683,3.0295768473799574,2.9494648495412648,3.3304430503332605,2.9335300993075895,3.534940788036659,4.205157619532508,3.747288009973573
2023-05-19,3.428172972153226,3.033960016386549,2.953732113111661,3.3386729429094224,2.9368495180051166,3.540055113793293,4.1990387855967715,3.744040105617337
2023-05-22,3.4257697825707223,3.031833174723559,2.9516615121526675,3.331633468809276,2.935455450166307,3.5375734935133187,4.200744379461481,3.7418260984162717
2023-05-23,3.40566263454657,3.0140381907351848,2.9343370861962006,3.3281530923599236,2.922717980479413,3.516810126913998,4.153599443290094,3.707627171306492
2023-05-24,3.387071133751176,2.9975845664530896,2.9183185499740323,3.3133210735620917,2.910952691391613,3.4976118723339535,4.123507894391288,3.677258204585493
2023-05-25,3.416606593846424,3.0237236807050403,2.943766459886252,3.2898388944078194,2.930027538610299,3.5281112541906245,4.159217251055028,3.673713843682095
2023-05-26,3.4555521225138732,3.0581907795807024,2.9773221350582966,3.296156356352637,2.9551312339640834,3.568327812409387,4.213081550939124,3.7091383157469155
2023-05-30,3.4495873031460236,3.052911867573046,2.972182814884303,3.2771345133195013,2.951456290146645,3.562168324694639,4.214686365510406,3.7024281848466596
2023-05-31,3.403924944147892,3.0115005275528937,2.9318665271930135,3.2229256454795223,2.9216297466864893,3.5138491559463403,4.191315774933382,3.6870036084123052
2023-06-01,3.4290492819602716,3.0221090733436435,2.942194548065508,3.23963125604725,2.9294957451962835,3.5262273140544296,4.231137309475126,3.7149380176863627
2023-06-02,3.4846134659744252,3.0283190826350945,2.9482403442420595,3.2492750620507795,2.934161649233709,3.5334732154605684,4.29232469206705,3.7837039714306253
2023-06-05,3.465566337576842,3.0228527665838403,2.9429185756050957,3.2401790740802947,2.9303296919569464,3.5270950628196838,4.284099379545597,3.776847646552897
2023-06-06,3.4668935983509175,3.023009184634602,2.943070857447015,3.2401083341562122,2.9305893805621333,3.5272775729771997,4.293427523702085,3.7905575448340203
2023-06-07,3.464997122296354,3.008256108000677,2.9287079007879084,3.2161034905007644,2.92000054204221,3.5100635345257927,4.278582351074092,3.8093527789259
2023-06-08,3.487137692235733,3.019468430936138,2.9396237329472568,3.2337842963876824,2.928303164429675,3.5231461858892916,4.304461261723282,3.8211801032277313
2023-06-09,3.487763709225663,3.024875284334604,2.9448876113199707,3.242145772407418,2.932381512472182,3.5294549569078253,4.312185229152116,3.8157637179358086
2023-06-12,3.5209375456935326,3.0473308949946403,2.9667494216166928,3.2778757066972664,2.9488648734264267,3.5556563896627273,4.351304816779832,3.8342426719955616
2023-06-13,3.546794256196886,3.054021555289623,2.973263158799936,3.2882976589986193,2.9538775376477995,3.563463119502271,4.379992790772396,3.862954944257693
2023-06-14,3.5626954257711065,3.065171582232063,2.984118342277657,3.305879428587742,2.962134393584432,3.5764730832734903,4.385208757050879,3.85956971396329
2023-06-15,3.6079761719457455,3.079130688658149,2.9977083239182782,3.327972100818478,2.9724345237401057,3.592760709287265,4.439574720949407,3.902905751097792
2023-06-16,3.5974442767902115,3.07072626718616,2.989526143052393,3.3141637316729944,2.966462850662996,3.5829543456405144,4.42445240526449,3.8974235659226313
2023-06-20,3.571317017537382,3.063969444212176,2.9829479927494646,3.302999594725488,2.9616903047925107,3.575070416520534,4.401498007655574,3.8670187634498885
2023-06-21,3.564647170551534,3.0488161959787026,2.9681954463469347,3.27835287897699,2.9508100553409524,3.557389453815107,4.378945770454923,3.861932329517367
2023-06-22,3.572020649658008,3.0576665289478555,2.9768117473401996,3.2922392609139,2.9573952751016637,3.5677161114892373,4.394751854510434,3.858025599774815
2023-06-23,3.5422191383135915,3.046738788025295,2.9661729719073007,3.274375478813976,2.949589722085787,3.5549655132855102,4.361527217704577,3.8274264466381513
2023-06-26,3.545532661730162,3.0397314224093885,2.959350904135732,3.2628040086182732,2.944637204295972,3.5467892484867556,4.34370746131141,3.838245508088347
2023-06-27,3.586534862736383,3.060341758341235,2.9794162348504125,3.295565889446962,2.959780546816474,3.5708375960979506,4.391329504517503,3.875644519873079
2023-06-28,3.579364997743455,3.06135725640404,2.9804048797971845,3.2968725488364634,2.9606660833432557,3.572022489468616,4.393544097598383,3.8715077816103003
